"row ID","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Prediction (Churn)"
"Row487",8487,"Male",0,"No","No",31,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","No","Credit card (automatic)",81.7,2548.65,"No"
"Row488",8488,"Female",0,"No","Yes",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",94.2,193.8,"No"
"Row489",8489,"Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Two year","Yes","Bank transfer (automatic)",84.05,6052.25,"No"
"Row490",8490,"Male",1,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.1,79.1,"Yes"
"Row491",8491,"Female",0,"No","No",4,"Yes","No","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",68.65,261.25,"No"
"Row492",8492,"Female",0,"No","Yes",24,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",21.05,531.55,"No"
"Row493",8493,"Male",0,"Yes","Yes",66,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.75,1344.5,"No"
"Row494",8494,"Male",0,"No","No",42,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",79.9,3313.4,"No"
"Row495",8495,"Male",0,"No","Yes",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.25,48.35,"No"
"Row496",8496,"Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.1,20.1,"No"
"Row497",8497,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",115.8,8476.5,"No"
"Row498",8498,"Male",0,"Yes","Yes",39,"No","No phone service","DSL","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",25.25,947.75,"No"
"Row499",8499,"Male",1,"No","No",24,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",54.8,1291.3,"No"
"Row500",8500,"Male",0,"Yes","Yes",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Electronic check",20.35,1354.4,"No"
"Row501",8501,"Male",0,"Yes","No",35,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",91.5,3236.35,"No"
"Row502",8502,"Female",0,"Yes","No",14,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","No","Mailed check",105.95,1348.9,"No"
"Row503",8503,"Male",0,"Yes","Yes",64,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",73.05,4688.65,"No"
"Row504",8504,"Female",0,"Yes","Yes",52,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.35,1031.7,"No"
"Row505",8505,"Male",0,"Yes","Yes",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.3,1401.15,"No"
"Row506",8506,"Female",0,"No","No",23,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.95,996.85,"Yes"
"Row507",8507,"Male",1,"Yes","No",66,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",100.05,6871.9,"No"
"Row508",8508,"Female",0,"Yes","Yes",55,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","One year","No","Mailed check",100.9,5448.6,"No"
"Row509",8509,"Female",0,"No","No",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20,137.6,"No"
"Row510",8510,"Male",0,"Yes","Yes",56,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",24.45,1431.65,"No"
"Row511",8511,"Male",1,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.55,7920.7,"No"
"Row512",8512,"Female",0,"Yes","Yes",21,"No","No phone service","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",55.95,1157.05,"No"
"Row513",8513,"Male",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.45,101.45,"Yes"
"Row514",8514,"Male",0,"Yes","No",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.6,813.85,"Yes"
"Row515",8515,"Female",0,"No","Yes",31,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",86.55,2697.4,"No"
"Row516",8516,"Female",1,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.6,131.65,"Yes"
"Row517",8517,"Female",0,"Yes","Yes",12,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.25,274.7,"No"
"Row518",8518,"Female",0,"Yes","Yes",42,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.2,4186.3,"Yes"
"Row519",8519,"Male",0,"Yes","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.6,74.6,"No"
"Row520",8520,"Female",0,"Yes","Yes",10,"Yes","No","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Mailed check",65.9,660.05,"No"
"Row521",8521,"Female",0,"No","Yes",37,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.3,755.4,"No"
"Row522",8522,"Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",73.9,280.85,"Yes"
"Row523",8523,"Female",0,"No","Yes",61,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25,1498.35,"No"
"Row524",8524,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",118.75,8672.45,"No"
"Row525",8525,"Female",0,"Yes","Yes",16,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",100.7,1522.7,"No"
"Row526",8526,"Male",0,"No","No",4,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",51.75,201.1,"No"
"Row527",8527,"Female",0,"Yes","Yes",5,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",85.75,470.95,"Yes"
"Row528",8528,"Male",0,"Yes","No",37,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Mailed check",79.25,2911.8,"No"
"Row529",8529,"Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",80.25,144.55,"Yes"
"Row530",8530,"Male",0,"No","No",30,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",94.3,2679.7,"No"
"Row531",8531,"Male",0,"No","No",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.25,327.45,"No"
"Row532",8532,"Male",0,"Yes","No",30,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",50,1474.9,"No"
"Row533",8533,"Female",0,"No","Yes",48,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.95,936.7,"No"
"Row534",8534,"Male",0,"No","No",4,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55.9,238.5,"Yes"
"Row535",8535,"Female",1,"No","No",27,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",86.45,2401.05,"No"
"Row536",8536,"Male",0,"Yes","Yes",33,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",19.45,600.25,"No"
"Row537",8537,"Male",0,"Yes","Yes",29,"Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",60.2,1834.15,"No"
"Row538",8538,"Female",0,"No","No",55,"Yes","No","DSL","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",45.05,2462.6,"No"
"Row539",8539,"Female",0,"Yes","No",70,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",64.55,4504.9,"No"
"Row540",8540,"Male",0,"Yes","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",19.55,161.15,"No"
"Row541",8541,"Female",0,"Yes","Yes",71,"No","No phone service","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Mailed check",58.65,4145.25,"No"
"Row542",8542,"Male",0,"No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20,198.6,"No"
"Row543",8543,"Female",0,"No","No",13,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.6,1115.2,"Yes"
"Row544",8544,"Male",0,"No","No",39,"No","No phone service","DSL","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",48.95,1880.85,"No"
"Row545",8545,"Male",0,"Yes","Yes",72,"No","No phone service","DSL","Yes","Yes","Yes","No","No","No","Two year","No","Credit card (automatic)",38.5,2763,"No"
"Row546",8546,"Male",0,"No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",111.6,6876.05,"No"
"Row547",8547,"Female",0,"Yes","Yes",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.5,6985.65,"Yes"
"Row548",8548,"Female",0,"Yes","Yes",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69,506.9,"Yes"
"Row549",8549,"Female",0,"Yes","Yes",72,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",64.45,4528,"No"
"Row550",8550,"Male",0,"No","No",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.9,518.3,"No"
"Row551",8551,"Male",0,"Yes","No",71,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",98.65,6962.85,"No"
"Row552",8552,"Male",0,"No","Yes",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",49.9,49.9,"No"
"Row553",8553,"Male",0,"No","No",27,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.4,529.8,"Yes"
"Row554",8554,"Male",0,"No","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",109.2,7878.3,"No"
"Row555",8555,"Male",0,"No","No",17,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",93.85,1625.65,"No"
"Row556",8556,"Male",1,"No","No",24,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",80.5,2088.45,"Yes"
"Row557",8557,"Male",0,"Yes","No",53,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",93.9,5029.2,"No"
"Row558",8558,"Female",1,"No","No",16,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",84.75,1350.15,"Yes"
"Row559",8559,"Female",1,"No","No",56,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",104.75,5841.35,"No"
"Row560",8560,"Female",0,"Yes","No",46,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",53.1,2459.8,"No"
"Row561",8561,"Male",0,"No","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",116.3,8309.55,"No"
"Row562",8562,"Male",1,"No","No",57,"Yes","Yes","Fiber optic","Yes","No","No","Yes","No","Yes","Two year","No","Electronic check",93.75,5625.55,"No"
"Row563",8563,"Male",0,"No","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",80.6,5708.2,"No"
"Row564",8564,"Male",0,"Yes","Yes",66,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",84,5714.25,"No"
"Row565",8565,"Female",0,"Yes","Yes",45,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",54.15,2319.8,"No"
"Row566",8566,"Female",0,"No","Yes",70,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Electronic check",66,4891.5,"No"
"Row567",8567,"Male",1,"Yes","No",27,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",36.5,1032,"No"
"Row568",8568,"Male",0,"No","No",39,"Yes","No","DSL","No","No","No","Yes","No","No","Two year","Yes","Bank transfer (automatic)",49.8,1971.15,"No"
"Row569",8569,"Male",0,"Yes","Yes",27,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",85.2,2151.6,"No"
"Row570",8570,"Female",0,"Yes","Yes",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",20.35,1442.65,"No"
"Row571",8571,"Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.9,69.9,"Yes"
"Row572",8572,"Female",0,"No","No",65,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",105.05,6744.25,"No"
"Row573",8573,"Male",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.5,365.8,"No"
"Row574",8574,"Male",1,"Yes","No",71,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",95.5,6707.15,"No"
"Row575",8575,"Male",0,"Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.05,7554.05,"Yes"
"Row576",8576,"Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.05,56.35,"Yes"
"Row577",8577,"Male",1,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",93.05,6735.05,"No"
"Row578",8578,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",104.15,7303.05,"No"
"Row579",8579,"Male",0,"No","No",67,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.5,1430.95,"No"
"Row580",8580,"Male",1,"Yes","No",48,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",91.05,4370.75,"No"
"Row581",8581,"Male",0,"No","No",18,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",80.65,1451.9,"Yes"
"Row582",8582,"Female",1,"No","No",59,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",99.5,5890,"No"
"Row583",8583,"Female",0,"No","No",2,"Yes","No","DSL","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",70.75,146.9,"Yes"
"Row584",8584,"Male",1,"Yes","Yes",51,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.2,4146.05,"Yes"
"Row585",8585,"Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",117.5,8670.1,"No"
"Row586",8586,"Female",0,"No","No",52,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","No","Credit card (automatic)",57.95,3042.25,"No"
"Row587",8587,"Female",0,"Yes","Yes",7,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",48.8,349.8,"No"
"Row588",8588,"Male",0,"Yes","Yes",49,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","One year","Yes","Electronic check",97.95,4917.9,"No"
"Row589",8589,"Female",1,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",78.85,292.8,"Yes"
"Row590",8590,"Male",0,"No","No",21,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",73.7,1558.7,"Yes"
"Row591",8591,"Male",0,"Yes","No",31,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","No","Credit card (automatic)",88.65,2683.2,"No"
"Row592",8592,"Female",0,"No","No",35,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",85.95,3110.1,"No"
"Row593",8593,"Female",0,"No","No",34,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",73.95,2524.45,"No"
"Row594",8594,"Female",0,"No","No",3,"Yes","No","Fiber optic","No","No","No","Yes","No","Yes","Month-to-month","No","Electronic check",85.8,272.2,"No"
"Row595",8595,"Male",1,"Yes","No",10,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",89.8,914.3,"Yes"
"Row596",8596,"Female",0,"Yes","No",31,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",49.2,1498.55,"No"
"Row597",8597,"Male",0,"No","No",22,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Mailed check",55.1,1253.15,"No"
"Row598",8598,"Male",0,"No","No",67,"Yes","No","DSL","No","No","No","Yes","No","No","Two year","No","Bank transfer (automatic)",50.55,3260.1,"No"
"Row599",8599,"Female",1,"Yes","No",47,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",67.45,3252,"No"
"Row600",8600,"Female",0,"No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Bank transfer (automatic)",101.3,7261.25,"No"
"Row601",8601,"Male",0,"Yes","Yes",22,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",51.1,1232.9,"Yes"
"Row602",8602,"Female",0,"No","No",7,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",100.4,715,"Yes"
"Row603",8603,"Female",0,"Yes","Yes",10,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Credit card (automatic)",55.2,528.35,"No"
"Row604",8604,"Male",0,"No","No",65,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.55,1218.65,"No"
"Row605",8605,"Male",0,"Yes","Yes",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24,1664.3,"No"
"Row606",8606,"Male",0,"Yes","Yes",72,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",45.25,3139.8,"No"
"Row607",8607,"Female",0,"No","No",14,"Yes","Yes","DSL","No","Yes","No","No","No","No","One year","Yes","Mailed check",54.25,773.2,"No"
"Row608",8608,"Female",1,"No","No",34,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",96.35,3190.25,"Yes"
"Row609",8609,"Female",0,"No","No",34,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",85.35,2896.6,"No"
"Row610",8610,"Male",0,"Yes","No",60,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",102.5,6157.6,"No"
"Row611",8611,"Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.3,45.3,"Yes"
"Row612",8612,"Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.35,20.35,"No"
"Row613",8613,"Female",0,"No","No",2,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",55.05,102.75,"No"
"Row614",8614,"Male",0,"No","No",20,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.7,415.9,"No"
"Row615",8615,"Male",0,"Yes","Yes",67,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",103.15,6895.5,"No"
"Row616",8616,"Male",1,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.4,74.4,"Yes"
"Row617",8617,"Female",0,"No","No",1,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",80.2,80.2,"No"
"Row618",8618,"Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.25,19.25,"No"
"Row619",8619,"Female",1,"Yes","No",28,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",110.85,3204.4,"Yes"
"Row620",8620,"Female",0,"No","Yes",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.15,970.85,"No"
"Row621",8621,"Female",0,"Yes","Yes",68,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",19.35,1292.65,"No"
"Row622",8622,"Male",0,"No","No",8,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.15,438.4,"No"
"Row623",8623,"Male",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.1,279.5,"No"
"Row624",8624,"Male",0,"Yes","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20,38,"No"
"Row625",8625,"Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.1,19.1,"No"
"Row626",8626,"Female",0,"Yes","Yes",45,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.65,1171.3,"No"
"Row627",8627,"Male",0,"No","No",5,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Electronic check",56.15,291.45,"No"
"Row628",8628,"Male",1,"Yes","No",18,"Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",59.1,1011.05,"No"
"Row629",8629,"Female",0,"No","No",5,"Yes","No","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Electronic check",89.35,461.7,"Yes"
"Row630",8630,"Male",0,"Yes","No",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Electronic check",19.75,899.45,"No"
"Row631",8631,"Male",0,"No","No",71,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",53.95,3888.65,"No"
"Row632",8632,"Female",0,"No","Yes",21,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",53.15,1183.2,"No"
"Row633",8633,"Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",44.95,44.95,"No"
"Row634",8634,"Female",0,"No","No",63,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","No","Credit card (automatic)",98,6218.45,"No"
"Row635",8635,"Male",0,"No","No",10,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",98.55,1008.55,"No"
"Row636",8636,"Female",1,"No","No",46,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.45,4863.85,"Yes"
"Row637",8637,"Male",0,"Yes","Yes",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",20.1,936.85,"No"
"Row638",8638,"Female",0,"Yes","No",65,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",55.15,3673.15,"No"
"Row639",8639,"Male",1,"Yes","No",3,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.6,279.55,"Yes"
"Row640",8640,"Male",0,"No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",81.3,2272.8,"Yes"
"Row641",8641,"Male",0,"No","No",9,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",24.95,190.25,"Yes"
"Row642",8642,"Male",0,"Yes","Yes",34,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",78.3,2564.3,"No"
"Row643",8643,"Female",0,"No","Yes",3,"Yes","No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",64.5,177.4,"No"
"Row644",8644,"Female",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Mailed check",85.8,85.8,"No"
"Row645",8645,"Male",0,"Yes","Yes",61,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",99.9,6241.35,"No"
"Row646",8646,"Female",1,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",108.1,7238.6,"No"
"Row647",8647,"Male",0,"Yes","Yes",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",71.6,4230.25,"No"
"Row648",8648,"Female",0,"No","Yes",12,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.3,1275.65,"Yes"
